Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest_Arts,Interest_Others,Interest_Sports,Interest_Technology,Interest_Unknown
20.0,1,0,8.89096,5.218631817022674,7.70463,6.228237617702407,False,False,False,False,True
29.0,1,1,5.45982,6.988841711140093,9.87822,5.092140292832575,False,False,False,False,True
22.0,0,1,3.39872,7.215151050637861,1.84267,6.713747693562377,False,False,False,False,True
27.0,0,0,1.31135,7.933328396363986,2.14386,5.765841926521986,False,True,False,False,False
32.0,0,0,4.09504,6.326663146311493,6.53556,0.4236949071588158,False,False,True,False,False
31.0,0,0,1.54579,4.579903478581017,7.76324,4.577787178382383,False,False,False,False,True
26.0,0,0,2.08552,6.185614664292003,6.42533,5.37036330647487,False,False,True,False,False
30.0,1,0,2.44476,6.414756253760746,8.85491,4.6546575047790455,False,False,False,False,True
20.0,0,0,6.59847,3.844365245812386,1.66101,4.005456159475036,False,False,False,False,True
28.0,0,0,7.94072,6.183288241710695,4.1439,5.494109894785396,True,False,False,False,False
27.0,0,0,3.80395,6.21199891095345,7.70985,6.084011442194351,False,True,False,False,False
36.0,0,0,4.24286,7.008277901833639,0.22672,6.138276640119736,False,False,False,False,True
34.0,1,0,9.22312,6.264188094066452,3.05146,6.014766497465114,False,False,False,False,True
28.0,1,1,2.25917,6.771750030843572,1.20837,4.633822616118097,False,False,False,False,True
27.0,1,0,4.86022,7.361746966601644,8.79773,5.689995677745806,False,False,False,False,True
33.0,1,0,8.87223,5.496100352181905,7.40507,4.019504556026298,False,False,False,False,True
31.0,0,0,7.69355,4.503118660833251,5.64864,4.006268801169541,False,False,True,False,False
22.0,0,0,2.06549,5.073448744723318,2.15354,6.066870079585762,False,False,False,False,True
29.0,0,1,4.7501,5.859495464782559,0.55192,3.739319073395748,False,False,False,True,False
24.0,1,1,0.57646,6.104099417888269,2.42677,4.290440692565797,True,False,False,False,False
29.0,1,0,2.57238,6.310511179294398,2.58772,6.280369889808672,False,False,False,True,False
26.0,1,0,0.06386,5.384434677193987,5.8937,6.515294981506609,False,True,False,False,False
29.0,1,0,6.27866,6.570018589993648,6.70934,6.0586009694020575,False,False,True,False,False
24.0,0,0,7.01226,6.345841783563418,7.80572,3.4101898808084274,True,False,False,False,False
27.0,0,0,0.92402,6.195067761808334,8.04866,6.050698652491345,False,False,False,False,True
26.0,1,0,3.07129,6.346139141214134,0.14265,7.158621932888255,False,False,False,False,True
24.0,0,1,9.25217,4.530545492327165,7.78531,5.8428871123506845,True,False,False,False,False
25.0,1,0,0.29109,4.640228875285834,6.58137,5.67065686506377,True,False,False,False,False
30.0,0,0,2.74911,6.735213777020751,2.13965,7.003583113856824,False,True,False,False,False
25.0,1,0,2.69954,6.861738844777433,6.21999,7.519542915603202,True,False,False,False,False
24.0,0,0,4.23784,4.678699527703124,9.01989,6.828640610133627,False,False,False,True,False
28.0,1,0,2.44757,6.49151365047858,3.82847,6.843771945587147,False,False,False,False,True
32.0,1,0,7.4347,6.022476005553579,3.16136,6.700387723103631,False,False,False,False,True
31.0,1,0,9.8875,5.28749547670752,5.2621,4.006494394662424,False,False,False,True,False
25.0,1,0,4.745,6.927306715928284,8.6907,6.182199254391591,True,False,False,False,False
25.0,1,1,4.38393,6.956067929557371,6.76732,4.286751768438492,False,False,False,True,False
33.0,1,0,2.40233,4.7326548466770895,9.79838,6.464321098582452,False,False,True,False,False
26.0,1,0,1.87364,2.764606611595906,6.88246,7.386473236388348,False,False,False,False,True
27.0,1,0,6.2864,6.867644457729195,5.14902,6.013153888615271,False,False,False,False,True
25.0,0,0,3.13449,5.654543526509455,1.81596,6.316598886550087,False,False,False,True,False
22.0,0,0,2.38868,5.629169807822525,7.56449,7.125527533794107,False,False,True,False,False
25.0,0,0,4.08884,6.49177468568876,9.11163,6.9984211130065725,False,False,False,False,True
28.0,0,0,8.96942,6.215051806323021,8.3175,6.938314975201223,True,False,False,False,False
25.0,0,1,2.98449,3.6012803274452425,6.50386,6.067707047802961,False,False,False,False,True
28.0,0,0,4.61317,4.967440723157459,7.145,6.444899017535295,False,True,False,False,False
22.0,1,0,7.30429,7.251295900170495,9.89528,5.848093505557605,False,False,True,False,False
25.0,1,1,0.00314,6.128626822964111,8.87393,3.858628697761976,False,False,True,False,False
29.0,1,0,6.77662,6.944921367224461,4.93594,6.703273012518066,False,False,False,False,True
21.0,1,0,6.44277,5.966630795408364,6.77743,4.841006347170281,False,False,False,False,True
25.0,1,0,3.97953,5.616044340574327,8.33671,6.088826737845672,False,False,False,False,True
22.0,0,0,0.75582,3.34220847910606,5.74626,5.901063796279312,False,False,True,False,False
34.0,0,0,8.12839,6.21034658035441,8.86177,6.358401701402489,False,False,False,False,True
25.0,0,1,5.43938,6.6441338519981255,9.44212,2.397083580470157,True,False,False,False,False
24.0,1,1,8.05286,6.387295981268282,1.65837,5.236415603034883,False,True,False,False,False
31.0,0,0,1.155,4.207219560478231,2.30065,4.925488412389321,False,False,True,False,False
23.0,0,0,3.44627,4.870784464771457,6.80105,5.403163187908171,False,False,True,False,False
30.0,0,0,0.80099,6.579541608556777,3.51337,6.900855406378928,True,False,False,False,False
24.0,1,0,5.77335,6.473702834406897,1.54777,6.150698171031495,False,True,False,False,False
23.0,1,0,8.32382,7.102299088752802,0.00753,5.273102361787523,False,False,True,False,False
24.0,1,0,1.58998,7.118945205979876,1.47358,6.631884511746528,False,True,False,False,False
27.0,0,0,3.04202,6.332069868297528,6.87774,5.640868225163478,False,False,False,True,False
23.0,1,0,3.60593,6.517791948519428,9.48418,6.411605327166683,True,False,False,False,False
20.0,1,0,8.19586,3.479489524546905,0.41712,5.271382807041666,False,True,False,False,False
22.0,0,0,3.81115,4.8982330254538935,8.67888,1.7328674200295815,False,True,False,False,False
25.0,0,0,9.24729,5.836547243132872,6.23156,7.864283796054787,False,False,False,False,True
24.0,0,0,0.49657,5.4345300362446975,6.0572,2.421178961101182,False,False,False,False,True
31.0,0,1,1.6813,7.603865941766135,5.40708,4.703418586698337,False,False,False,False,True
26.0,1,1,8.94996,7.093281168073371,2.44944,4.577435752648362,False,False,False,False,True
35.0,1,0,1.72689,7.32521117239527,2.95128,7.221577829036876,False,False,True,False,False
26.0,1,0,1.66192,6.366952767322526,6.90255,4.079550730155466,False,True,False,False,False
25.0,0,0,7.34828,6.496607325456855,6.56999,6.074644233088287,False,False,False,False,True
24.0,1,0,5.19875,6.846145741512799,7.99061,5.951966037394799,False,False,True,False,False
30.0,0,0,7.16342,6.210099341371625,4.82483,2.5195840015166837,True,False,False,False,False
24.0,1,0,9.74009,5.412891696220126,9.72073,6.050953367219435,False,False,False,False,True
32.0,1,0,0.85949,6.37595236801502,7.98286,6.324889774389312,False,False,False,False,True
21.0,1,1,2.69217,5.262678319260406,6.53411,2.896489680056814,False,True,False,False,False
39.0,1,0,8.55324,7.654654049126294,8.73626,3.0460999224109906,False,False,False,False,True
18.0,1,0,2.86564,3.9832317476849983,1.43046,4.963179642771449,False,False,False,True,False
36.0,0,0,5.37493,6.550067455236662,1.6942,5.042678656848944,False,True,False,False,False
23.0,0,0,1.15542,6.127945125529047,2.58281,5.917445815902152,False,False,False,False,True
23.0,0,0,3.667,5.599184033356818,2.54731,7.281232014449415,True,False,False,False,False
26.0,1,1,7.04576,7.435970553921062,9.47486,4.286427093292639,False,False,False,False,True
31.0,1,0,0.55309,6.571480285244395,7.5557,6.049498180344432,True,False,False,False,False
39.0,1,0,6.21342,6.583415695519393,7.84395,4.331407908004614,False,False,False,False,True
26.0,1,0,1.78334,7.063992478072114,2.30428,6.441907287062605,False,False,False,False,True
23.0,1,0,4.97604,6.13135970719517,0.69055,6.141432960602273,False,True,False,False,False
28.0,0,0,8.90167,6.537288751088904,6.16333,7.113655339614416,False,False,False,False,True
27.0,0,0,5.30254,3.771156529565467,5.55276,5.567321345732717,False,True,False,False,False
25.0,0,0,9.15823,4.538020904451281,4.65738,6.121005997069858,False,True,False,False,False
30.0,1,0,0.77431,6.485750524899397,2.23583,6.462974402022509,False,False,False,False,True
33.0,1,1,3.96478,6.799888795626311,2.94872,6.228674577112621,False,True,False,False,False
25.0,1,1,0.68581,2.129177046340595,1.18723,4.498487527715509,False,False,False,False,True
30.0,1,0,3.51369,6.751017322875859,9.5897,6.353885132258227,True,False,False,False,False
28.0,1,0,3.7113,7.890832564615335,1.18246,7.32550540977148,False,False,False,False,True
29.0,0,0,1.59903,6.823260310762671,6.17375,5.161753067219167,False,False,True,False,False
33.0,0,0,8.57869,5.805254988539748,2.88432,5.127808721060741,False,False,True,False,False
23.0,1,0,9.55643,4.998583850578626,6.29027,5.133752809649769,False,False,False,True,False
29.0,1,0,7.27462,6.1487133020186615,7.59817,6.564035581945399,False,True,False,False,False
34.0,1,0,6.29152,5.769338263148516,8.30462,5.539787182805036,False,False,True,False,False
28.0,1,0,1.49238,6.922330397432477,6.48368,6.301145810552641,True,False,False,False,False
25.0,1,0,2.74534,6.131410209121347,3.80142,6.396286935090878,False,False,False,False,True
26.0,1,0,1.84073,6.716553081809717,7.36609,5.5306134412029095,False,True,False,False,False
25.0,0,0,3.62065,6.287702256314894,5.92242,6.328579047237987,True,False,False,False,False
32.0,1,1,2.80976,6.625371449967522,9.80826,2.930424127469003,False,False,False,True,False
28.0,1,0,8.33284,4.412127399492206,2.06184,3.757189584747768,False,False,False,True,False
20.0,0,1,7.70826,5.245648113897451,9.56985,3.813886504788336,False,False,False,False,True
26.0,1,0,6.32608,6.426449675271344,1.27376,6.250179081174998,False,False,False,False,True
24.0,0,1,3.88096,6.190409945804046,8.45056,3.8058883166272928,False,False,True,False,False
27.0,0,1,8.35475,3.18315301393408,8.48537,5.265355196483108,False,False,True,False,False
25.0,1,1,6.88915,5.4218354984071215,2.42078,5.53946457417687,True,False,False,False,False
29.0,1,1,1.80122,6.1512685965108025,8.35175,3.851467648952575,False,False,False,True,False
28.0,1,0,2.28016,6.562853649346327,3.87753,2.7037928392868524,True,False,False,False,False
22.0,1,0,4.11418,5.346405550678908,7.19094,7.047364308652461,False,False,False,True,False
28.0,0,0,9.38437,3.768519845858948,8.04089,6.158360985428536,False,False,False,False,True
37.0,1,0,1.18552,5.465086016676472,6.60609,6.524250817708998,False,True,False,False,False
28.0,0,0,8.44825,6.917686661275631,0.1133,6.430830483935486,False,False,False,False,True
25.0,1,0,9.34532,6.5994841159384166,7.39753,5.572310909299374,False,False,False,False,True
22.0,0,0,3.58636,5.16122367366668,3.17236,5.197198024451063,False,False,True,False,False
27.0,1,0,6.25755,6.21403177609146,1.43101,6.019744488244093,False,False,False,False,True
28.0,1,0,3.42664,6.349346425729775,1.61435,6.652718236955807,False,False,False,False,True
22.0,1,0,5.68486,5.691313014529375,0.45927,6.227549065321315,False,False,False,False,True
23.0,0,0,2.48649,5.072632376883634,9.82179,6.009973958028582,False,False,True,False,False
22.0,1,1,3.86318,4.421511567403376,6.2033,3.881419386025839,False,False,False,False,True
30.0,0,0,6.23636,4.291527224810697,7.02997,2.3953117554412127,False,False,False,False,True
25.0,0,1,8.63833,6.933334703788428,9.25138,5.517922117918881,True,False,False,False,False
31.0,0,0,1.10332,6.484161986132193,3.63783,6.772545200863542,False,False,False,False,True
27.0,1,1,3.5913,5.808614729429819,5.25598,5.889574412023669,False,True,False,False,False
25.0,1,0,0.17015,6.201310988540712,3.76949,6.125549251592879,True,False,False,False,False
27.0,1,0,9.19392,4.562704031252352,6.39359,3.6471144352606863,True,False,False,False,False
28.0,1,0,4.18951,7.40998732163687,7.20783,6.517880891035181,False,False,False,False,True
27.0,0,1,6.57213,6.4089949220378335,9.73171,2.8015233187987763,False,False,False,True,False
27.0,1,0,3.34742,3.679625040337986,0.87969,8.061110504135055,False,False,False,True,False
34.0,1,0,3.53663,6.304359092098945,2.06256,6.75801647718206,False,False,True,False,False
24.0,0,0,1.52237,6.324962208890059,6.66939,6.147115413935727,False,False,False,False,True
21.0,1,0,9.29476,5.811414372462096,6.19569,6.1123717239211,True,False,False,False,False
34.0,1,0,4.0782,6.162876868987204,6.42677,6.435779741839895,False,False,False,False,True
27.0,1,0,6.91832,6.883962884762147,1.4274,6.14752813727692,False,False,False,False,True
24.0,1,0,2.89265,6.077881841572702,2.59057,4.781937342860769,False,True,False,False,False
35.0,1,1,8.51156,5.674406600479926,0.53861,5.365627884661992,False,True,False,False,False
23.0,0,0,0.82561,6.376942634934668,2.3699,6.368026077046691,False,False,False,False,True
32.0,1,0,3.5363,5.34279897949298,9.73749,6.267783643379102,True,False,False,False,False
24.0,0,0,6.71799,5.298133477244182,9.22017,4.939007584917462,True,False,False,False,False
30.0,1,0,9.79027,4.3560630298796665,1.71795,3.988709914194518,False,False,False,False,True
30.0,0,0,3.0403,6.842207484384027,3.21168,4.999934578391324,False,True,False,False,False
25.0,0,0,8.40128,6.124936558224609,2.14643,4.985636599393093,False,False,True,False,False
29.0,1,0,3.68022,7.84840678007156,8.93383,5.159420833255411,False,False,True,False,False
26.0,0,0,9.8618,6.436777927596696,3.57014,6.2402269103430426,False,False,False,False,True
31.0,1,0,3.31504,6.363518896499094,1.01926,2.0194433051068827,True,False,False,False,False
23.0,1,0,4.29995,6.77798145921452,3.41662,4.022884539574617,True,False,False,False,False
26.0,1,0,9.25345,6.473234700512376,9.58788,5.252516240276865,False,False,True,False,False
27.0,0,0,8.35996,7.142121151039071,7.67356,5.086313250848886,False,False,True,False,False
44.0,1,0,1.919,6.205277854205272,0.59732,6.995155476948149,False,False,False,False,True
23.0,1,0,4.35368,4.594161509483373,6.91293,5.42867523277443,False,False,False,True,False
32.0,0,1,5.95758,3.327853123651585,3.74956,3.719593814086359,False,False,False,False,True
27.0,0,0,0.11707,6.907873274415557,1.29062,7.815272067421355,False,False,False,False,True
32.0,1,1,1.63173,6.988938224109299,5.10462,5.8301973872361765,False,True,False,False,False
34.0,0,0,9.8431,4.808552449503971,5.12381,5.36498950541993,True,False,False,False,False
34.0,1,0,5.24956,6.4247052775782825,7.6325,5.0373426851975,False,False,False,False,True
35.0,0,0,0.76563,7.234004085521978,9.12334,5.365970311657895,False,False,False,False,True
28.0,1,0,1.10086,6.542128429325569,2.14304,5.920068766327739,False,False,True,False,False
24.0,1,1,0.7036,5.743399774287203,1.98038,3.962198910125028,False,False,False,False,True
31.0,0,0,9.13975,6.616287267116034,8.40721,6.322160236911093,True,False,False,False,False
25.0,0,0,1.56026,3.981266228621377,1.64545,6.287001834773244,False,False,False,False,True
25.0,0,0,8.31328,5.2253151094581725,7.90732,4.685000179203326,False,False,False,False,True
26.0,0,0,0.84669,6.018841822840197,8.55503,6.5409114059772495,True,False,False,False,False
23.0,0,0,8.86823,6.488745843919942,7.73356,5.563832957707613,False,False,False,True,False
34.0,1,1,3.67414,6.3271242113237625,1.87229,4.641963792001008,False,False,True,False,False
23.0,0,0,6.87267,4.350762575278727,7.15034,4.186506335658484,False,False,False,True,False
21.0,0,0,0.34463,2.6947093063795933,9.8793,5.973890880913545,False,True,False,False,False
31.0,1,1,5.40311,7.1363938680392085,5.8119,3.886195026689286,False,False,False,False,True
21.0,0,1,0.69814,5.517157388666108,7.46942,4.272311072528503,False,True,False,False,False
26.0,1,0,0.99725,6.7397617254129365,7.84463,6.269564088362698,False,True,False,False,False
35.0,0,0,6.61556,5.679769567867659,8.35429,6.325908880864657,True,False,False,False,False
20.0,1,0,1.25833,3.9188770796108128,4.39175,6.281277031168651,False,False,False,False,True
21.0,1,1,3.09175,3.862455809864548,7.61442,5.123946362551473,False,False,False,True,False
31.0,1,0,2.74062,7.467577820954159,9.24911,2.9201835931267293,False,False,False,True,False
33.0,1,0,6.70395,6.8059178341718525,6.4993,6.315344713855578,False,True,False,False,False
35.0,0,0,7.87542,3.137116126876108,6.92908,5.434315911334791,False,False,False,False,True
28.0,1,0,6.1428,6.915886812498346,7.76426,5.252765176410403,False,False,True,False,False
27.0,0,0,8.27076,4.995605579642879,6.8288,6.606020674964123,True,False,False,False,False
24.0,0,0,7.73419,6.930843914569508,6.61492,7.103757981598966,False,False,True,False,False
24.0,1,0,4.69445,4.857467600966286,0.46399,7.579120494827789,True,False,False,False,False
23.0,1,0,2.54336,6.2342304513578775,7.95575,6.127685140128729,False,True,False,False,False
30.0,0,0,4.13007,5.185436251195419,5.1375,7.289579881387878,True,False,False,False,False
31.0,1,1,3.69498,2.9756667408359205,3.07868,4.834423721576198,False,False,False,True,False
23.0,1,0,9.21153,6.25581913017218,2.01679,6.256270707532926,False,False,True,False,False
28.0,0,0,4.22537,6.411506897039544,1.388,7.088807106142363,False,True,False,False,False
